phase,Lbb,Lbb_unc,Lbb_uncr,Lbb_uncl,lgLbb,lgLbb_unc,lgLbb_uncr,lgLbb_uncl,Tbb,Tbb_unc,Tbb_uncr,Tbb_uncl,Rbb,Rbb_unc,Rbb_uncr,Rbb_uncl
-2.736850000001141,2.983949433420601e+41,2.9012821665668206e+43,5.788449180497172e+43,1.4115152636468634e+41,41.47479145922541,1.284111396157087,2.290003805773665,0.2782189865405087,14209.202619960328,53235.75971759301,101350.84548042052,5120.673954765502,1450.4640031505783,1139.9626304101166,1137.2226839747223,1142.702576845511
-1.724066666662111,4.462537600888045e+42,2.984460290771947e+42,4.384533093139163e+42,1.5843874884047302e+42,42.64958188845681,0.24384302819126447,0.2972176091326446,0.19046844724988432,22748.482226507826,5871.154119887307,7601.148976106444,4141.159263668171,2197.6062165978415,451.4228005194178,442.1600363438861,460.68556469494956
-0.6881692307651974,2.695611909415687e+42,8.93732840355292e+40,9.163108760629913e+40,8.711548046475926e+40,42.430657366449516,0.014392293228389974,0.014517466514014643,0.014267119942765305,15903.081904883347,278.8589034775514,282.98183451125624,274.73597244384655,3495.688958199516,66.42847815536402,66.90021196890166,65.95674434182638
0.23747000000730623,2.2865273114811834e+42,6.158605449828936e+40,6.217314563040021e+40,6.099896336617851e+40,42.359176393188704,0.011697250870533082,0.011651239119458978,0.011743262621607187,13509.819389354747,209.07602487368058,209.23660696870684,208.91544277865432,4461.483448696546,82.26621136496169,83.86444305225632,80.66797967766706
1.0916428571435972,1.750378704857012e+42,3.8529232287272783e+40,3.958552112815768e+40,3.7472943446387887e+40,42.24313202104996,0.009555440588457031,0.009712330258153656,0.009398550918760407,12073.30223861942,186.26641438318802,189.64716311718075,182.8856656491953,4887.42719389991,100.17142682466647,100.5251827039774,99.81767094535553
3.2580000000089058,8.339716701805857e+41,2.0884432841513295e+40,2.2266907700591715e+40,1.9501957982434875e+40,41.921151298007985,0.010859926164840772,0.011443493095399049,0.010276359234282495,8226.06442929136,292.9285549726492,306.2127474688132,279.6443624764852,7264.180828305341,447.7387937012227,455.2317312750738,440.24585612737155
4.244000000006054,7.292246452086075e+41,2.389093627190661e+40,2.609319145900788e+40,2.1688681084805338e+40,41.8628613378453,0.014190610299674944,0.0152684027433736,0.013112817855976289,7883.847161445045,499.1642173957889,540.2432951795454,458.08513961203244,7383.919386723354,851.4948992567015,876.5616111865647,826.4281873268383
5.254700000004959,6.100167834514254e+41,1.5757095374454393e+40,1.6340221747030073e+40,1.5173969001878713e+40,41.7853417839617,0.011209859582510973,0.011480154989357061,0.010939564175664884,6920.284668763843,318.6960860481822,333.7263448733738,303.66582722299063,8772.088372672762,758.668204879903,784.3015623867832,733.0348473730228
6.82642499999929,6.1806923735828514e+41,5.449500475564702e+40,6.319467543399098e+40,4.579533407730305e+40,41.79103712835478,0.037855721399850495,0.04227825619555858,0.033433186604142406,7724.371449026964,684.3024070783126,745.9602820103055,622.6445321463198,7087.854501903472,965.7400632686995,1014.5809934564313,916.8991330809677
7.983666666674253,5.287683197238563e+41,2.2224945828927235e+40,2.3731719332100504e+40,2.0718172325753966e+40,41.72326542722406,0.018212865678574275,0.019066885833154856,0.017358845523993693,6993.706071970214,369.1767571360979,389.66589253053735,348.6876217416584,7997.943398792722,727.5110336089701,754.1165917721155,700.9054754458248
8.976566666671715,5.4932849637793396e+41,4.0014581204689083e+40,4.3852074637387015e+40,3.617708777199115e+40,41.739832128602075,0.031470696180242896,0.033354789143650976,0.029586603216834817,7657.868827454965,604.1451535608899,652.7091029426019,555.5812041791778,6792.732737377098,892.4847397295994,935.7950893177822,849.1743901414166
10.05014000000665,4.5500525908268764e+41,3.169816528944895e+40,3.654678814170482e+40,2.6849542437193085e+40,41.658016416387646,0.02998388109670458,0.033553092811281715,0.026414669382127443,6992.588240756201,577.6520243981768,633.7144881656277,521.5895606307258,7420.269788209033,995.7906383188729,1033.1839480868048,958.397328550941
10.915424999999232,4.4903791098039886e+41,5.408174337838354e+40,6.419199732356677e+40,4.397148943320031e+40,41.65228300878627,0.05139285673976346,0.058028948022041504,0.044756765457485415,7372.523861990616,840.0960501277136,926.1154186430431,754.0766816123842,6626.143381807987,1156.3339931074966,1248.9699160118735,1063.6980702031196
11.893875000001572,4.038644785811892e+41,2.229278748120699e+40,2.362296997584353e+40,2.0962604986570448e+40,41.60623565699623,0.02391793826417299,0.024687710951134534,0.023148165577211444,6785.118742829917,423.405628041427,446.30501810945043,400.5062379734036,7422.637110542429,792.7568438316307,830.9740983539041,754.5395893093573
13.058585714286892,3.3382220855791196e+41,1.0171045339058632e+40,1.0452846114688064e+40,9.8892445634292e+39,41.52351522609192,0.01322520554610307,0.013390329838088633,0.013060081254117506,6429.704964689272,305.1119806839106,323.2290480025322,286.994913365289,7517.203460608349,670.9277865847457,686.0906108822837,655.7649622872077
14.048133333322767,3.082229018490217e+41,9.544040792248309e+39,9.741666313015002e+39,9.346415271481617e+39,41.48886490491171,0.013443489278621712,0.013513822905935058,0.013373155651308366,6506.4675057929035,301.9661616814701,317.85110797081506,286.08121539212516,7051.618928179661,611.3362943704642,628.9347784814672,593.7378102594612
14.970780000003288,2.8231872504208194e+41,1.3510105172694074e+40,1.4635262658308078e+40,1.238494768708007e+40,41.450739684072374,0.02071596477887283,0.021949477581905796,0.019482451975839865,6251.366273742823,530.1861076573682,574.0472523362923,486.3249629784441,7295.969042576439,1135.135219871724,1210.765287981002,1059.505151762446
