3668.23632574     2.74013e-16     
3673.76179385     2.7847e-16      
3679.28726196     2.76051e-16     
3684.81273007     2.692e-16       
3690.33819818     2.61943e-16     
3695.86366629     2.90418e-16     
3701.3891344      2.68072e-16     
3706.91460251     2.56433e-16     
3712.44007062     2.71347e-16     
3717.96553874     2.7988e-16      
3723.49100685     2.82513e-16     
3729.01647496     2.84332e-16     
3734.54194307     2.78674e-16     
3740.06741118     2.70324e-16     
3745.59287929     2.69938e-16     
3751.1183474      2.74781e-16     
3756.64381551     2.76014e-16     
3762.16928362     2.72612e-16     
3767.69475173     2.75348e-16     
3773.22021984     2.74831e-16     
3778.74568795     2.79901e-16     
3784.27115606     2.64e-16        
3789.79662417     2.69974e-16     
3795.32209228     2.77337e-16     
3800.84756039     2.79397e-16     
3806.3730285      2.54746e-16     
3811.89849661     2.59071e-16     
3817.42396473     2.5751e-16      
3822.94943284     2.50769e-16     
3828.47490095     2.6185e-16      
3834.00036906     2.40104e-16     
3839.52583717     2.51911e-16     
3845.05130528     2.55801e-16     
3850.57677339     2.57622e-16     
3856.1022415      2.43249e-16     
3861.62770961     2.52382e-16     
3867.15317772     2.44778e-16     
3872.67864583     2.45256e-16     
3878.20411394     2.44989e-16     
3883.72958205     2.40872e-16     
3889.25505016     2.29374e-16     
3894.78051827     2.29088e-16     
3900.30598638     2.29363e-16     
3905.83145449     2.24948e-16     
3911.35692261     2.32017e-16     
3916.88239072     2.21348e-16     
3922.40785883     2.04995e-16     
3927.93332694     2.17696e-16     
3933.45879505     2.28604e-16     
3938.98426316     2.16273e-16     
3944.50973127     2.2624e-16      
3950.03519938     2.26922e-16     
3955.56066749     2.38944e-16     
3961.0861356      2.22909e-16     
3966.61160371     2.2592e-16      
3972.13707182     2.2179e-16      
3977.66253993     2.24255e-16     
3983.18800804     2.27139e-16     
3988.71347615     2.28023e-16     
3994.23894426     2.2127e-16      
3999.76441237     2.32552e-16     
4005.28988048     2.25497e-16     
4010.8153486      2.24871e-16     
4016.34081671     2.18257e-16     
4021.86628482     2.30108e-16     
4027.39175293     2.19341e-16     
4032.91722104     2.18602e-16     
4038.44268915     2.16612e-16     
4043.96815726     2.14576e-16     
4049.49362537     2.10343e-16     
4055.01909348     2.10479e-16     
4060.54456159     2.08125e-16     
4066.0700297      2.17464e-16     
4071.59549781     2.18687e-16     
4077.12096592     2.25096e-16     
4082.64643403     2.1725e-16      
4088.17190214     2.28044e-16     
4093.69737025     2.33792e-16     
4099.22283836     2.36966e-16     
4104.74830648     2.31884e-16     
4110.27377459     2.30785e-16     
4115.7992427      2.15959e-16     
4121.32471081     2.0156e-16      
4126.85017892     2.01014e-16     
4132.37564703     2.11462e-16     
4137.90111514     2.28169e-16     
4143.42658325     2.33947e-16     
4148.95205136     2.13297e-16     
4154.47751947     2.04519e-16     
4160.00298758     1.97439e-16     
4165.52845569     2.02802e-16     
4171.0539238      1.96508e-16     
4176.57939191     1.8954e-16      
4182.10486002     1.84653e-16     
4187.63032813     1.87914e-16     
4193.15579624     2.01851e-16     
4198.68126435     1.97817e-16     
4204.20673247     1.92473e-16     
4209.73220058     1.83342e-16     
4215.25766869     1.99472e-16     
4220.7831368      2.00636e-16     
4226.30860491     2.12221e-16     
4231.83407302     2.08085e-16     
4237.35954113     2.03335e-16     
4242.88500924     2.06722e-16     
