3357.67142248     5.95112e-17     
3361.75791251     8.41473e-17     
3365.84440255     8.38491e-17     
3369.93089258     9.16672e-17     
3374.01738261     7.97118e-17     
3378.10387265     1.10633e-16     
3382.19036268     5.47032e-17     
3386.27685271     7.38547e-17     
3390.36334275     9.08096e-17     
3394.44983278     8.04946e-17     
3398.53632281     1.00672e-16     
3402.62281285     8.44025e-17     
3406.70930288     9.69906e-17     
3410.79579291     7.96128e-17     
3414.88228295     7.4602e-17      
3418.96877298     9.65371e-17     
3423.05526301     8.36034e-17     
3427.14175305     9.06232e-17     
3431.22824308     1.09666e-16     
3435.31473311     8.08775e-17     
3439.40122315     4.73677e-17     
3443.48771318     8.15088e-17     
3447.57420321     9.75626e-17     
3451.66069325     6.65527e-17     
3455.74718328     1.02384e-16     
3459.83367332     8.97008e-17     
3463.92016335     8.73515e-17     
3468.00665338     1.03222e-16     
3472.09314342     8.68769e-17     
3476.17963345     8.13611e-17     
3480.26612348     9.82265e-17     
3484.35261352     9.21368e-17     
3488.43910355     7.6482e-17      
3492.52559358     8.18878e-17     
3496.61208362     6.68226e-17     
3500.69857365     8.94585e-17     
3504.78506368     8.52993e-17     
3508.87155372     8.47142e-17     
3512.95804375     1.03616e-16     
3517.04453378     5.73639e-17     
3521.13102382     9.01424e-17     
3525.21751385     8.62107e-17     
3529.30400388     7.5601e-17      
3533.39049392     1.06298e-16     
3537.47698395     6.82695e-17     
3541.56347398     9.52095e-17     
3545.64996402     7.99601e-17     
3549.73645405     7.39174e-17     
3553.82294408     8.1301e-17      
3557.90943412     6.12978e-17     
3561.99592415     6.76154e-17     
3566.08241418     8.78498e-17     
3570.16890422     8.04171e-17     
3574.25539425     6.97152e-17     
3578.34188428     8.77438e-17     
3582.42837432     7.95233e-17     
3586.51486435     8.10715e-17     
3590.60135438     8.05415e-17     
3594.68784442     8.08114e-17     
3598.77433445     8.23618e-17     
3602.86082448     6.9101e-17      
3606.94731452     9.48175e-17     
3611.03380455     8.26825e-17     
3615.12029458     9.65195e-17     
3619.20678462     8.81932e-17     
3623.29327465     8.59777e-17     
3627.37976468     7.92806e-17     
3631.46625472     8.5161e-17      
3635.55274475     8.00066e-17     
3639.63923479     8.21864e-17     
3643.72572482     7.88474e-17     
3647.81221485     8.38933e-17     
3651.89870489     7.65864e-17     
3655.98519492     9.21252e-17     
3660.07168495     9.2326e-17      
3664.15817499     9.6349e-17      
3668.24466502     9.25615e-17     
3672.33115505     7.9706e-17      
3676.41764509     9.49514e-17     
3680.50413512     9.05639e-17     
3684.59062515     8.30871e-17     
3688.67711519     9.83348e-17     
3692.76360522     9.45905e-17     
3696.85009525     9.64416e-17     
3700.93658529     9.0145e-17      
3705.02307532     1.04228e-16     
3709.10956535     8.89987e-17     
3713.19605539     9.10164e-17     
3717.28254542     9.12005e-17     
3721.36903545     1.06201e-16     
3725.45552549     9.12977e-17     
3729.54201552     9.19297e-17     
3733.62850555     9.57073e-17     
3737.71499559     9.0609e-17      
3741.80148562     1.02577e-16     
3745.88797565     9.29407e-17     
3749.97446569     9.30138e-17     
3754.06095572     1.01289e-16     
3758.14744575     1.05667e-16     
3762.23393579     8.87879e-17     
3766.32042582     9.80915e-17     
3770.40691585     9.65052e-17     
3774.49340589     9.83615e-17     
3778.57989592     1.0095e-16      
3782.66638595     1.0131e-16      
3786.75287599     9.68582e-17     
3790.83936602     9.38185e-17     
3794.92585605     9.7265e-17      
3799.01234609     1.02196e-16     
3803.09883612     9.73916e-17     
3807.18532615     9.97398e-17     
3811.27181619     9.57004e-17     
3815.35830622     9.35001e-17     
3819.44479625     9.35803e-17     
3823.53128629     9.97687e-17     
3827.61777632     9.38858e-17     
3831.70426636     8.85901e-17     
3835.79075639     8.71182e-17     
3839.87724642     1.01277e-16     
3843.96373646     1.06169e-16     
3848.05022649     9.62403e-17     
3852.13671652     8.69495e-17     
3856.22320656     9.58057e-17     
3860.30969659     9.23325e-17     
3864.39618662     8.98842e-17     
3868.48267666     1.00941e-16     
3872.56916669     9.16013e-17     
3876.65565672     9.90282e-17     
3880.74214676     9.59431e-17     
3884.82863679     1.03721e-16     
3888.91512682     9.87207e-17     
3893.00161686     9.2736e-17      
3897.08810689     9.50077e-17     
3901.17459692     9.71401e-17     
3905.26108696     9.87706e-17     
3909.34757699     9.3235e-17      
3913.43406702     9.41165e-17     
3917.52055706     9.43284e-17     
3921.60704709     1.03324e-16     
3925.69353712     1.00573e-16     
3929.78002716     9.34902e-17     
3933.86651719     1.0012e-16      
3937.95300722     1.06096e-16     
3942.03949726     1.06923e-16     
3946.12598729     1.04846e-16     
3950.21247732     1.0671e-16      
3954.29896736     9.60761e-17     
3958.38545739     9.30373e-17     
3962.47194742     9.89449e-17     
3966.55843746     9.80125e-17     
3970.64492749     1.01127e-16     
3974.73141752     9.62041e-17     
3978.81790756     1.02434e-16     
3982.90439759     9.63291e-17     
3986.99088762     9.49687e-17     
3991.07737766     9.68724e-17     
3995.16386769     9.75996e-17     
3999.25035772     9.95637e-17     
4003.33684776     9.65865e-17     
4007.42333779     9.5462e-17      
4011.50982782     9.29844e-17     
4015.59631786     9.34909e-17     
4019.68280789     9.652e-17       
4023.76929793     9.35391e-17     
4027.85578796     9.74861e-17     
4031.94227799     9.70111e-17     
4036.02876803     1.0308e-16      
4040.11525806     9.99777e-17     
4044.20174809     9.23903e-17     
4048.28823813     8.96309e-17     
4052.37472816     9.50476e-17     
4056.46121819     8.54466e-17     
4060.54770823     9.06176e-17     
4064.63419826     9.37932e-17     
4068.72068829     9.45719e-17     
4072.80717833     9.82177e-17     
4076.89366836     1.05659e-16     
4080.98015839     9.88491e-17     
4085.06664843     1.08183e-16     
4089.15313846     9.13339e-17     
4093.23962849     1.00643e-16     
4097.32611853     9.75481e-17     
4101.41260856     9.77706e-17     
4105.49909859     9.09524e-17     
4109.58558863     8.8974e-17      
4113.67207866     8.87166e-17     
4117.75856869     9.23865e-17     
4121.84505873     1.0415e-16      
4125.93154876     1.0371e-16      
4130.01803879     9.88779e-17     
4134.10452883     1.03545e-16     
4138.19101886     1.02503e-16     
4142.27750889     1.03217e-16     
4146.36399893     1.01896e-16     
4150.45048896     1.05872e-16     
4154.53697899     1.05537e-16     
4158.62346903     1.01582e-16     
4162.70995906     1.01308e-16     
4166.79644909     1.00788e-16     
4170.88293913     1.08457e-16     
4174.96942916     1.07006e-16     
4179.05591919     1.09877e-16     
4183.14240923     1.06971e-16     
4187.22889926     1.0729e-16      
4191.31538929     1.07082e-16     
4195.40187933     9.52473e-17     
4199.48836936     1.03068e-16     
4203.5748594      1.05818e-16     
4207.66134943     1.11698e-16     
4211.74783946     1.18024e-16     
4215.8343295      1.15369e-16     
4219.92081953     1.13405e-16     
4224.00730956     1.11898e-16     
4228.0937996      1.11969e-16     
4232.18028963     1.0891e-16      
4236.26677966     1.13803e-16     
4240.3532697      1.13632e-16     
4244.43975973     1.17095e-16     
4248.52624976     1.17093e-16     
4252.6127398      1.16643e-16     
4256.69922983     1.11582e-16     
4260.78571986     1.0922e-16      
4264.8722099      1.07125e-16     
4268.95869993     1.2043e-16      
4273.04518996     1.22133e-16     
4277.13168        1.12308e-16     
4281.21817003     1.13867e-16     
4285.30466006     1.14873e-16     
4289.3911501      1.12519e-16     
4293.47764013     1.13854e-16     
4297.56413016     1.03054e-16     
4301.6506202      1.06089e-16     
4305.73711023     1.09577e-16     
4309.82360026     1.03928e-16     
4313.9100903      1.11687e-16     
4317.99658033     1.10505e-16     
4322.08307036     1.11017e-16     
4326.1695604      1.09054e-16     
4330.25605043     1.07946e-16     
4334.34254046     1.14731e-16     
4338.4290305      1.10592e-16     
4342.51552053     1.09106e-16     
4346.60201056     1.09072e-16     
4350.6885006      1.10201e-16     
4354.77499063     1.08053e-16     
4358.86148066     1.11554e-16     
4362.9479707      1.10862e-16     
4367.03446073     1.13943e-16     
4371.12095076     1.07852e-16     
4375.2074408      1.09768e-16     
4379.29393083     1.11542e-16     
4383.38042086     1.10372e-16     
4387.4669109      1.13666e-16     
4391.55340093     1.11409e-16     
4395.63989097     1.13427e-16     
4399.726381       1.14539e-16     
4403.81287103     1.14292e-16     
4407.89936107     1.11448e-16     
4411.9858511      1.14648e-16     
4416.07234113     1.13392e-16     
4420.15883117     1.19666e-16     
4424.2453212      1.10943e-16     
4428.33181123     1.15847e-16     
4432.41830127     1.16949e-16     
4436.5047913      1.14119e-16     
4440.59128133     1.13877e-16     
4444.67777137     1.12644e-16     
4448.7642614      1.17126e-16     
4452.85075143     1.11637e-16     
4456.93724147     1.16145e-16     
4461.0237315      1.13965e-16     
4465.11022153     1.15433e-16     
4469.19671157     1.1491e-16      
4473.2832016      1.13948e-16     
4477.36969163     1.17701e-16     
4481.45618167     1.14242e-16     
4485.5426717      1.18348e-16     
4489.62916173     1.0968e-16      
4493.71565177     1.18297e-16     
4497.8021418      1.06288e-16     
4501.88863183     1.09946e-16     
4505.97512187     1.15444e-16     
4510.0616119      1.09969e-16     
4514.14810193     1.16088e-16     
4518.23459197     1.12673e-16     
4522.321082       1.10738e-16     
4526.40757203     1.15535e-16     
4530.49406207     1.0853e-16      
