phase,Lbb,Lbb_unc,Lbb_uncr,Lbb_uncl,lgLbb,lgLbb_unc,lgLbb_uncr,lgLbb_uncl,Tbb,Tbb_unc,Tbb_uncr,Tbb_uncl,Rbb,Rbb_unc,Rbb_uncr,Rbb_uncl
3.1703993000483024,4.034032631260831e+41,2.8839957924137463e+41,4.990362116319505e+41,7.776294685079869e+40,41.605739406895886,0.22133995810450102,0.3496786771886704,0.09300123902033164,9336.645203599237,4563.136846605696,6848.40082459814,2277.87286861325,3880.3698773545793,2132.1394018658425,2321.548109459801,1942.7306942718844
6.168559049954638,5.594101163953892e+41,5.159696303343958e+40,5.90965427303531e+40,4.409738333652607e+40,41.74773031590567,0.039636753030897864,0.043614063897777555,0.035659442164018174,6994.924716756258,1083.467304180068,1225.7375307139528,941.1970776461831,8136.050384368229,2296.810379145774,2612.9779348166303,1980.6428234749173
7.257999999921594,5.777832996823984e+41,1.8477420339279194e+40,1.8499639794237115e+40,1.8455200884321272e+40,41.76176498478994,0.013892873163907637,0.013687398935893214,0.014098347391922061,6401.132657480783,334.4710360416957,351.19987934457276,317.74219273881863,9970.24244129071,1045.5373925372432,1092.9509897203534,998.1237953541331
10.21436775004986,7.993964444062931e+41,2.1979068514760913e+40,2.230364363661641e+40,2.1654493392905415e+40,41.90276221225263,0.011938904146077789,0.011951121254455188,0.01192668703770039,6326.401663537563,351.73352251109463,367.633891136732,335.83315388545725,12005.32145560802,1312.1151080676373,1381.8312496060953,1242.3989665291792
11.222085250148666,7.55002990279948e+41,2.5903756260139823e+40,2.6816623239067583e+40,2.4990889281212063e+40,41.877948671708005,0.01488825107479741,0.015157889676316927,0.014618612473277892,5763.145548764171,366.3393827754194,380.2503004689579,352.42846508188086,14053.024221003876,1901.019542965907,2057.13306361019,1744.9060223216238
12.208165499920142,8.072709545400669e+41,3.551800522451842e+40,3.6171197003451516e+40,3.4864813445585324e+40,41.90701932692922,0.019104791666336496,0.01903597442748861,0.01917360890518438,6515.108817074578,537.1204433724424,578.8384190660918,495.4024676787931,11342.838390515284,1840.6889164674521,1973.0514855892234,1708.326347345681
20.193269699884695,5.285441717878263e+41,1.1225550880681024e+41,1.4671645918433616e+41,7.779455842928433e+40,41.72308128826043,0.08776803368234098,0.10639014197218444,0.06914592539249753,4425.281792818689,643.7492644441279,675.1458436698886,612.3526852183672,19930.998819694076,8174.279606880273,10366.778858866383,5981.780354894163
21.16429049990984,5.060264238116057e+41,1.513417077511427e+40,1.546587288538025e+40,1.4802468664848292e+40,41.70417319552744,0.01298418000148871,0.013074702035304142,0.012893657967673278,4337.000490119603,97.25643967660199,98.72059836137214,95.79228099183183,20360.302874259556,1165.946834193035,1202.084769398778,1129.8088989872922
22.207488433312392,4.955079069109751e+41,6.075009334731101e+40,6.687252218053182e+40,5.462766451409021e+40,41.69505058899366,0.052854780989772365,0.05497960977938732,0.05072995220015741,4256.61084167628,345.3008180585948,364.20958403293025,326.3920520842594,20894.55335989359,4524.817089861759,5028.404376227714,4021.229803495804
25.181938650086522,4.8845016582310856e+41,1.2467114743615202e+41,1.5832278633819211e+41,9.101950853411193e+40,41.68882026137711,0.1057452422872025,0.12193158818021033,0.08955889639419468,4132.060739493244,552.4246648982237,580.7224205196899,524.1269092767575,21989.618693136028,8886.861973488443,11137.503471975913,6636.220475000973
27.21149306667212,7.616298957127024e+41,5.642187437148361e+41,8.583229422277929e+41,2.701145452018793e+41,41.881743982761186,0.25898264259256365,0.3277583882503663,0.190206896934761,3117.3228194024086,525.2848534741961,512.6580246576518,537.9116822907404,48293.3167978253,37101.622431942276,54602.37098802177,19600.87387586278
28.19125579996762,3.611005928303175e+41,6.983485047399602e+40,8.626161224539374e+40,5.34080887025983e+40,41.55762820142246,0.08127118705888137,0.09303108897648826,0.06951128514127447,4178.085453556237,456.79879863480414,471.22807474608,442.3695225235283,18506.60602624311,5931.51459726101,7216.471434374271,4646.557760147749
29.198717200044484,3.550825717193337e+41,9.365956843955218e+40,1.2349079222148136e+41,6.3828344657623e+40,41.550329356638784,0.10783814310074291,0.12961916669121365,0.08605711951027217,4078.6789143913584,558.2900360464921,575.5751598943516,541.0049121986326,19248.22718562848,8101.480659853145,10410.946875265814,5792.014444440476
31.185241604121984,3.1686219015523074e+41,6.615211396697073e+40,8.225716781907464e+40,5.004706011486681e+40,41.50087041973114,0.08744616962112062,0.10023237259193962,0.07465996665030161,4231.329667773944,509.5481596075524,533.5055654722155,485.5907537428893,16908.698339648636,5918.857295106391,7228.387125313482,4609.327464899299
32.189875574898906,5.045792352451169e+41,4.1410887898021814e+41,6.509027808392657e+41,1.7731497712117058e+41,41.70292937419579,0.27393230685004966,0.35983381631506006,0.18803079738503925,3344.25622557886,686.5997848213565,683.0143002160285,690.1852694266845,34142.00299780668,31526.815542075,47920.892476776404,15132.738607373598
34.1794155043317,4.051291946114474e+41,1.929279570633435e+41,2.7222691246168104e+41,1.1362900166500597e+41,41.607593540645446,0.18308910210931728,0.2232235101315041,0.14295469408713046,3558.511626317817,563.1436471396539,568.7349217183946,557.5523725609132,27001.094890363132,15975.950533010806,22066.604843579964,9885.296222441648
41.17028163729992,7.612203693789003e+42,9.133895551327301e+46,1.8267045167491742e+47,7.459351628601914e+42,42.88151040098978,3.038707544603941,4.380175999080656,1.6972390901272263,58118.905681203265,913556.8698282121,1776851.7268284434,50262.01282798065,435.010723853096,1522.5345450297796,2678.2429661446936,366.82612391486583
42.168765433445515,4.406237427593498e+41,6.380372274948253e+45,1.2760447581118956e+46,2.9696877754933103e+41,41.644067895156,2.4742801313173786,4.461813008778158,0.4867472538565991,14052.727601852948,347121.78923029226,685363.2413338593,8880.337126725186,1521.9350441873114,3647.625425869724,5897.612280763778,1397.6385709756705
