date,jdobs,filter,absmag,mag,emag,limmag,instrument,programid,refsys,issub,isdiffpos,rb
2019 Apr 24,2458597.6547,z,-14.82,19.95,0.15,20.69,LT+IOO,None,PS1,True,True,None
2019 Apr 24,2458597.8862,r,-14.97,19.81,0.18,20.28,P48+ZTF,2,None,True,True,0.825714290142
2019 Apr 24,2458597.9053,r,-14.88,19.90,0.21,20.32,P48+ZTF,2,None,True,True,0.852857172489
2019 Apr 24,2458597.9053,r,-14.88,19.90,0.21,20.32,P48+ZTF,2,None,True,True,0.852856993675
2019 Apr 24,2458597.9232,r,-14.69,20.08,0.20,20.34,P48+ZTF,2,None,True,True,0.815714299679
2019 Apr 24,2458597.9232,r,-14.69,20.08,0.20,20.34,P48+ZTF,2,None,True,True,0.815714299679
2019 Apr 24,2458597.9727,g,-14.33,20.45,0.29,20.43,P48+ZTF,2,None,True,True,0.735714018345
2019 Apr 25,2458598.6207,g,-14.41,20.37,0.17,21.66,LT+IOO,None,PS1,True,True,None
2019 Apr 25,2458598.6218,r,-14.89,19.89,0.06,21.45,LT+IOO,None,PS1,True,True,None
2019 Apr 25,2458598.6247,i,-15.04,19.73,0.08,20.62,LT+IOO,None,PS1,True,True,None
2019 Apr 25,2458598.6257,z,-14.64,20.13,0.30,20.77,LT+IOO,None,PS1,True,True,None
2019 Apr 25,2458598.8609,r,99.0,99.0,99.0,20.45,P48+ZTF,2,None,True,False,0.58666664362
2019 Apr 25,2458598.8609,r,99.0,99.0,99.0,20.45,P48+ZTF,2,None,True,True,0.708571434021
2019 Apr 26,2458599.6894,g,-14.35,20.42,0.08,21.62,LT+IOO,None,PS1,True,True,None
2019 Apr 26,2458599.6918,z,-14.60,20.17,0.12,20.81,LT+IOO,None,PS1,True,True,None
2019 Apr 26,2458599.7765,g,-14.33,20.45,0.12,21.18,P48+ZTF,2,None,True,True,0.761428594589
2019 Apr 26,2458599.7765,g,-14.33,20.45,0.12,21.18,P48+ZTF,2,None,True,True,0.761428594589
2019 Apr 26,2458599.9846,r,-14.75,20.02,0.13,21.03,P48+ZTF,2,None,True,True,0.622857153416
2019 Apr 27,2458600.9715,r,-14.67,20.10,0.16,20.74,P48+ZTF,2,None,True,True,0.822857141495
2019 Apr 28,2458601.6606,i,-14.40,20.38,0.10,21.63,LT+IOO,None,PS1,True,True,None
2019 May 02,2458605.8661,g,99.0,99.0,99.0,21.90,P60+SEDM,None,SDSS,True,True,None
2019 May 02,2458605.8688,i,-14.41,20.37,0.09,99.0,P60+SEDM,None,SDSS,True,True,None
2019 May 02,2458605.8715,u,99.0,99.0,99.0,20.60,P60+SEDM,None,SDSS,True,True,None
2019 May 04,2458607.5850,g,99.0,99.0,99.0,20.51,LT+IOO,None,PS1,True,True,None
2019 May 04,2458607.5861,r,-13.56,21.22,0.11,22.38,LT+IOO,None,PS1,True,True,None
2019 May 04,2458607.5890,i,-13.90,20.88,0.10,21.96,LT+IOO,None,PS1,True,True,None
2019 May 04,2458607.5900,z,-14.06,20.72,0.16,20.51,LT+IOO,None,PS1,True,True,None
2019 May 07,2458610.6965,g,-12.92,21.86,0.19,23.14,LT+IOO,None,PS1,True,True,None
2019 May 07,2458610.6974,r,-13.41,21.36,0.21,22.44,LT+IOO,None,PS1,True,True,None
2019 May 07,2458610.6982,i,-13.50,21.28,0.19,21.41,LT+IOO,None,PS1,True,True,None
2019 May 07,2458610.6990,z,-13.86,20.92,0.42,20.09,LT+IOO,None,PS1,True,True,None
2019 May 08,2458611.6743,g,-13.01,21.77,0.23,22.09,LT+IOO,None,PS1,True,True,None
2019 May 08,2458611.6751,r,-13.26,21.52,0.19,22.48,LT+IOO,None,PS1,True,True,None
2019 May 08,2458611.6759,i,-13.68,21.10,0.12,21.91,LT+IOO,None,PS1,True,True,None
2019 May 08,2458611.6767,z,-14.06,20.72,0.21,20.68,LT+IOO,None,PS1,True,True,None
2019 May 23,2458626.6358,g,99.0,99.0,99.0,21.65,LT+IOO,None,PS1,True,True,None
2019 May 23,2458626.6367,r,99.0,99.0,99.0,21.39,LT+IOO,None,PS1,True,True,None
2019 May 23,2458626.6375,i,99.0,99.0,99.0,21.09,LT+IOO,None,PS1,True,True,None
2019 May 23,2458626.6383,z,99.0,99.0,99.0,20.94,LT+IOO,None,PS1,True,True,None
2019 May 25,2458628.7843,r,-13.56,21.21,0.23,99.0,P60+SEDM,None,SDSS,True,True,None
2019 May 25,2458628.7870,g,99.0,99.0,99.0,22.20,P60+SEDM,None,SDSS,True,True,None
2019 May 25,2458628.7897,i,99.0,99.0,99.0,21.80,P60+SEDM,None,SDSS,True,True,None
2019 May 27,2458630.5377,g,99.0,99.0,99.0,22.86,LT+IOO,None,PS1,True,True,None
2019 May 27,2458630.5397,r,99.0,99.0,99.0,23.19,LT+IOO,None,PS1,True,True,None
2019 May 27,2458630.5431,i,99.0,99.0,99.0,22.19,LT+IOO,None,PS1,True,True,None
2019 May 27,2458630.5441,z,99.0,99.0,99.0,20.82,LT+IOO,None,PS1,True,True,None
