,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
576,2458896.8550926,b'i',1.631,6.2,26.783845,2.6564e-06,2.0,576.0,3.0,3.0,3.0,255.583,-21.1848,-0.350213,252.568,1.157,0.0,0.0,10.569946098327634,0.6117018461227417,ztf_20200217355081_000576_zi_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200217355081_000576_zi_c03_o_q3_diffimgpsf.fits',93.9990905796503,37.27781591136633,-17.01240363307533,19.515994225340215,56.59811055403549,206.9389743248588,168.51489434977026,131.15374237676815,1.817965561414999e-09,7.209621403251443e-10,2458173.8986921296,2458283.679364213,5760333.0
577,2458896.8784375,b'i',2.669,6.2,26.726354,2.9578e-06,2.0,576.0,3.0,3.0,3.0,255.915,-21.2833,-0.347827,252.281,1.094,0.0,0.0,14.746211461734767,2.0593756437301636,ztf_20200217378403_000576_zi_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200217378403_000576_zi_c03_o_q3_diffimgpsf.fits',86.45641106584378,70.55800085490375,-124.47875480109764,-54.22084688547495,15.706597559893785,296.244838918387,227.4921998356444,156.8225992697013,1.7630133599806144e-09,1.4388140408312234e-09,2458173.8986921296,2458283.679364213,5760333.0
578,2458898.8589931,b'r',1.632,6.2,26.191499,1.28844e-05,2.0,576.0,3.0,3.0,2.0,283.357,-23.6414,-0.169613,228.641,1.129,0.0,0.0,7.079090560531616,0.6402744054794312,ztf_20200219358958_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219358958_000576_zr_c03_o_q3_diffimgpsf.fits',-27.82021807966365,24.204232060235285,-101.07605043657185,-76.29068138508234,-52.00651896012804,45.768493857756624,20.597416483666567,-3.598054839657473,-9.284551511215681e-10,8.077774183152415e-10,2458155.908321759,2458186.8920486113,5760332.0
579,2458898.8828356,b'g',2.267,6.2,26.369079,2.2095e-05,2.0,576.0,3.0,3.0,1.0,283.743,-23.682,-0.167785,228.361,1.075,0.0,0.0,6.450291949748992,-0.730400025844574,ztf_20200219382824_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219382824_000576_zg_c03_o_q3_diffimgpsf.fits',-14.54251655700261,24.832331856215372,-87.54718600247355,-63.884519279368504,-39.27410768825369,60.0703770681346,35.11600867045234,10.390556024177052,-4.121050788992979e-10,7.036973304773862e-10,2458166.905324074,2458278.691138009,5760331.0
580,2458898.8998032,b'g',2.294,6.2,26.358599,1.99234e-05,2.0,576.0,3.0,3.0,1.0,284.009,-23.7122,-0.16651,228.166,1.05,0.0,0.0,6.313451023602486,0.27927082777023315,ztf_20200219399803_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219399803_000576_zg_c03_o_q3_diffimgpsf.fits',22.529146671447496,25.004886060498706,-53.04910125478626,-27.5493432394137,-2.5226509387048694,98.07965257402644,72.48445853562441,47.48712118229254,6.446220284325915e-10,7.154598711754892e-10,2458166.905324074,2458278.691138009,5760331.0
581,2458898.9203935,b'g',2.293,6.2,26.386372,1.89987e-05,2.0,576.0,3.0,3.0,1.0,284.319,-23.7498,-0.164921,227.921,1.035,0.0,0.0,6.540313964843749,0.09328806400299072,ztf_20200219420394_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219420394_000576_zg_c03_o_q3_diffimgpsf.fits',-17.275546102409734,25.781540692256407,-95.53700834291065,-68.73679033166141,-42.98450740069464,61.03835051907436,34.60640937233101,8.57857398381817,-4.81817960412358e-10,7.190516166520705e-10,2458166.905324074,2458278.691138009,5760331.0
582,2458898.9634491,b'r',1.587,6.2,26.222171,1.35426e-05,2.0,576.0,3.0,3.0,2.0,284.927,-23.8293,-0.161717,227.424,1.049,0.0,0.0,7.191979722738264,-0.35687410831451416,ztf_20200219463438_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219463438_000576_zr_c03_o_q3_diffimgpsf.fits',37.892278788132984,22.90802454541195,-30.26171970469757,-7.5885123211809224,15.027898043295254,106.37029317155515,83.53050831870381,60.843947134119155,1.2293691875233027e-09,7.432231692006571e-10,2458155.908321759,2458186.8920486113,5760332.0
583,2458898.9858912,b'r',1.418,6.2,26.225676,1.87918e-05,2.0,576.0,3.0,3.0,2.0,285.22,-23.8698,-0.160013,227.158,1.083,0.0,0.0,7.970923175096511,-1.6831837892532349,ztf_20200219485833_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200219485833_000576_zr_c03_o_q3_diffimgpsf.fits',29.412466485428055,25.174930041442455,-46.99699988080491,-21.40370829105797,4.088186315980759,103.78085100941716,79.51700187401451,54.438046398865666,9.511763540527639e-10,8.141377122218528e-10,2458155.908321759,2458186.8920486113,5760332.0
584,2458899.9010301,b'g',2.333,6.2,26.361456,1.95155e-05,2.0,576.0,3.0,3.0,1.0,297.598,-23.0676,-0.0984316,216.569,1.046,0.0,0.0,6.589818803930282,0.05474567413330078,ztf_20200220401018_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200220401018_000576_zg_c03_o_q3_diffimgpsf.fits',31.025761005772093,26.099706696813453,-47.394054414909505,-21.1598881760944,4.905251449459323,109.8274348716883,83.14794812407938,57.104664843086226,8.854010705599095e-10,7.448232535419252e-10,2458166.905324074,2458278.691138009,5760331.0
585,2458899.9189005,b'g',2.527,6.2,26.387043,2.39114e-05,2.0,576.0,3.0,3.0,1.0,297.88,-23.0755,-0.0973796,216.366,1.035,0.0,0.0,7.01729709792137,0.10170763731002808,ztf_20200220418900_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200220418900_000576_zg_c03_o_q3_diffimgpsf.fits',-17.69077513373879,28.262883747022997,-102.9546753354596,-74.57232411188653,-45.98598742365246,67.90175001347467,38.91822893995466,10.539780070393537,-4.930939366505674e-10,7.8776969939902e-10,2458166.905324074,2458278.691138009,5760331.0
586,2458899.9423958,b'r',1.86,6.2,26.208657,1.42232e-05,2.0,576.0,3.0,3.0,2.0,298.236,-23.0876,-0.0959727,216.094,1.036,0.0,0.0,8.595793483257292,-0.5224515795707703,ztf_20200220442396_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200220442396_000576_zr_c03_o_q3_diffimgpsf.fits',29.328997431376187,30.511903060470143,-62.082198599554445,-31.365017705702947,-1.2688467464391697,121.06578935982292,90.05253561517628,59.75495937450112,9.634616167373574e-10,1.0023202301233706e-09,2458155.908321759,2458186.8920486113,5760332.0
587,2458899.9681944,b'r',1.72,6.2,26.225221,1.14262e-05,2.0,576.0,3.0,3.0,2.0,298.609,-23.102,-0.0944678,215.8,1.058,0.0,0.0,7.45524899368286,-0.12500011920928955,ztf_20200220468171_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200220468171_000576_zr_c03_o_q3_diffimgpsf.fits',28.402936010076637,24.740856763091436,-45.99563490193299,-21.350743534038962,3.6695744638774705,102.30402897893197,77.9135119905325,53.15128799006035,9.189139304937768e-10,8.004354875689417e-10,2458155.908321759,2458186.8920486113,5760332.0
588,2458899.9943519,b'r',1.876,6.2,26.191966,1.68554e-05,2.0,576.0,3.0,3.0,2.0,298.966,-23.1169,-0.0929382,215.499,1.107,0.0,0.0,8.586013796806334,-1.2598572969436646,ztf_20200220494340_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200220494340_000576_zr_c03_o_q3_diffimgpsf.fits',-9.860706789759451,32.25940627014473,-105.63839682601579,-74.08623492285273,-42.087336575366606,86.93995034321924,54.85099958597256,22.431475964922853,-3.289437545654589e-10,1.0761429626620359e-09,2458155.908321759,2458186.8920486113,5760332.0
