mjd,Fratio,Fratio_unc,instrument,wave,Fratio0,Fratio0_abs,Fratio0_unc,freq,fnu,fnu_unc,nufnu,nufnu_unc,flambda,flambda_unc,Llambda,Llambda_unc,datetime64,date,Fratio0_max,Fratio0_min
58875.45608799998,-1.4926234024750307e-09,1.1394554268439778e-09,P48+ZTF,4813.966872932173,-2.2069076335446857e-08,-124422.30164635729,95351.71863804074,622755548414061.5,-4.517773772779233e-15,3.4622209037472592e-15,-2.8134686834777947,2.156117277643752,-0.0005844387295843852,0.0004478878510292838,-6.99278124615627e+36,5.358956562112286e+36,2020-01-27T10:56:46.003198028,2020 01 27,-4.3275553817322846e-08,-8.037045749702046e-09
58875.54202549998,-1.4328766460190962e-09,1.5560813009142948e-09,P48+ZTF,6421.811631761602,-9.751243332850109e-09,-54976.11775614623,59761.342285906845,466834711434477.7,-1.99618283572567e-15,2.1699343384012777e-15,-0.9318874380864505,1.0130006706993246,-0.00014511285779194045,0.00015774375344320757,-1.7362683531689315e+36,1.8873964111864907e+36,2020-01-27T13:00:31.003198028,2020 01 27,-1.5749718336197063e-08,-4.750516138833285e-09
58876.347673600074,2.0954359530391285e-09,1.0906809796224138e-09,P48+ZTF,6421.811631761602,1.4260198826783657e-08,80396.96510149303,42024.01130821057,466834711434477.7,2.919213802835212e-15,1.5258918506011257e-15,1.3627903332621203,0.7123392817555977,0.00021221275418947252,0.00011092497298308204,2.5391153812592258e+36,1.3272119583144257e+36,2020-01-28T08:20:38.999046385,2020 01 28,2.303235672351596e-08,6.947145339035152e-09
58876.45116900001,3.6997182990703095e-10,6.179930609330495e-10,P48+ZTF,4813.966872932173,5.470191973839036e-09,30840.16138633298,51556.594521776955,622755548414061.5,1.1198062599377506e-15,1.8720199470857214e-15,0.697365561525033,1.1658108087894308,0.00014486297474254736,0.00024217258646803668,1.7332785145201978e+36,2.897583331260615e+36,2020-01-28T10:49:41.001600623,2020 01 28,1.0726574305003213e-08,1.9921170458223022e-09
58876.45200235001,3.0593554505699964e-09,4.729123464782829e-10,P48+ZTF,7883.058236798149,1.2451094851256418e-08,70197.49516757761,11127.134952884719,380299686992755.6,2.548871049534743e-15,4.040262701392441e-16,0.9693348623229593,0.15365106407080506,0.0001229643157776128,1.949130140299627e-05,1.4712621148971538e+36,2.332124823606031e+35,2020-01-28T10:50:53.003040701,2020 01 28,1.7684872877062967e-08,7.355563352257941e-09
58877.43124999991,2.9013227465406704e-09,8.034956329777447e-10,P48+ZTF,7883.058236798149,1.180792663518559e-08,66571.40458848163,18583.763987662882,380299686992755.6,2.417207700607768e-15,6.747764703920393e-16,0.9192633319376128,0.25661728048016896,0.00011661252578935517,3.2553010871120856e-05,1.3952632536632357e+36,3.8949520694389145e+35,2020-01-29T10:20:59.999991953,2020 01 29,1.6771350951829846e-08,6.975607644267305e-09
58877.46086229989,-3.656209889461302e-10,7.822115724712745e-10,P48+ZTF,4813.966872932173,-5.405862926652525e-09,-30477.483402351972,65235.990091843465,622755548414061.5,-1.1066374223394002e-15,2.368718800234836e-15,-0.6891645948444965,1.4751327754789432,-0.00014315939702857334,0.0003064276955816366,-1.7128952892364816e+36,3.666392616536481e+36,2020-01-29T11:03:38.502710760,2020 01 29,-1.0600430595986012e-08,-1.9686898988310024e-09
58877.505659699906,-1.1824552029266992e-09,1.0013719806517993e-09,P48+ZTF,6421.811631761602,-8.047034925139837e-09,-45368.03405797128,38481.81414405955,466834711434477.7,-1.6473133166449372e-15,1.3972746715708022e-15,-0.7690230368181117,0.65229631809746,-0.0001197517275366043,0.00010157512482478796,-1.43282365134885e+36,1.2153414754971377e+36,2020-01-29T12:08:08.998071849,2020 01 29,-1.2997166534193103e-08,-3.92027641776207e-09
58878.33583329944,6.671784451999392e-10,2.6242367676315134e-09,P48+ZTF,6421.811631761602,4.540390398330566e-09,25598.07284847435,100693.29171646253,466834711434477.7,9.294660251281035e-16,3.656173422224754e-15,0.4339070036288292,1.7068286645186999,6.756769405735462e-05,0.0002657861616614392,8.084442045555319e+35,3.180118620947101e+36,2020-01-30T08:03:35.997071564,2020 01 30,7.333410465635358e-09,2.211943352004196e-09
58878.451221100055,2.9387585423183114e-09,9.167779379063584e-10,P48+ZTF,7883.058236798149,1.1960284428057558e-08,67430.37607304899,21168.301080210007,380299686992755.6,2.448396955212409e-15,7.686210122224254e-16,0.931124595701295,0.29230633036424336,0.0001181171783502501,3.708032106115317e-05,1.413266349072894e+36,4.43664255280068e+35,2020-01-30T10:49:45.503044724,2020 01 30,1.698775185720876e-08,7.065613977932563e-09
58878.50410880009,1.932473726389231e-09,8.790545314076575e-10,P48+ZTF,4813.966872932173,2.8572451773978408e-08,161087.4039022601,74074.9449428955,622755548414061.5,5.849083635691064e-15,2.6896612508765355e-15,3.6425492872645013,1.6750014673376674,0.000756662723988758,0.00034794619729433844,9.053433042907416e+36,4.163159489518277e+36,2020-01-30T12:05:55.000327528,2020 01 30,5.6028111718098673e-08,1.0405424250573653e-08
58879.43119210028,1.5775370217244738e-09,1.346357449530096e-09,P48+ZTF,7883.058236798149,6.420327224546731e-09,36196.88828198973,30918.52919542858,380299686992755.6,1.3143090135190472e-15,1.1226517950860118e-15,0.49983130645305107,0.4269441262730655,6.340576099258489e-05,5.415970724154853e-05,7.586468759223388e+35,6.480182881879517e+35,2020-01-31T10:20:54.997464269,2020 01 31,9.119091304954443e-09,3.792849079261048e-09
58879.52759260032,-7.821151988587771e-10,2.4030259235221393e-09,P48+ZTF,6421.811631761602,-5.322576538309179e-09,-30007.926635408938,92209.69492469086,466834711434477.7,-1.0895878161316985e-15,3.3481340227155254e-15,-0.5086574137263642,1.5630251803383592,-7.920777545242814e-05,0.00024339318403669794,-9.477172177267953e+35,2.9121877223715675e+36,2020-01-31T12:39:44.000667930,2020 01 31,-8.596758222494143e-09,-2.59300120839286e-09
58880.39938080008,2.465041794496998e-09,4.929945144311866e-10,P48+ZTF,7883.058236798149,1.0032331872347511e-08,56560.854811702375,11484.649069053854,380299686992755.6,2.0537246382129134e-15,4.170076076973454e-16,0.7810308370816813,0.1585878626808983,9.907713651483965e-05,2.011755563857305e-05,1.185453165700581e+36,2.4070558412164053e+35,2020-02-01T09:35:06.501127034,2020 02 01,1.424939059114706e-08,5.926663762462806e-09
58880.4609375,2.2018529131858364e-10,8.232387092850605e-10,P48+ZTF,4813.966872932173,3.255533843295556e-09,18354.235026132228,68634.77262575166,622755548414061.5,6.664422737988612e-16,2.492128594041043e-15,0.4150306237059239,1.5519869093003937,8.621385120856264e-05,0.000322392519571927,1.0315445766553991e+36,3.8574109665299496e+36,2020-02-01T11:03:45.000000000,2020 02 01,6.383820867634879e-09,1.185589919603671e-09
58880.522094900254,7.450676247047211e-12,8.639888162578163e-10,P48+ZTF,6421.811631761602,5.070454409393419e-11,285.864980672684,33149.22822844257,466834711434477.7,1.0379757448225157e-17,1.2036484769747496e-15,0.004845631073102061,0.5619048894170557,7.54558269684536e-07,8.749943499400286e-05,9.028253348532231e+33,1.0469265247196246e+36,2020-02-01T12:31:48.999381959,2020 02 01,8.189543226292732e-11,2.470174795238297e-11
58881.32818865008,-1.0362167324380328e-09,9.128855139617747e-10,P48+ZTF,6421.811631761602,-7.0518292915490996e-09,-39757.2067781773,35077.102756463886,466834711434477.7,-1.4435841781156177e-15,1.2736496010872037e-15,-0.6739152032219821,0.5945838439921823,-0.00010494160244266098,9.258817886395693e-05,-1.2556212180265356e+36,1.1078130999909331e+36,2020-02-02T07:52:35.499366671,2020 02 02,-1.1389760393188788e-08,-3.4354417907864786e-09
58881.41907410021,2.80166534428048e-09,7.50932749143116e-10,P48+ZTF,7883.058236798149,1.1402336703508882e-08,64284.746458492285,17377.32791340734,380299686992755.6,2.334179143907855e-15,6.309707765358204e-16,0.8876875978131755,0.23995798881814845,0.00011260700747705327,3.0439707739062937e-05,1.3473374200085786e+36,3.64209636769911e+35,2020-02-02T10:03:28.002258092,2020 02 02,1.619527258542053e-08,6.736002816489051e-09
58881.47139465017,-2.506878701439887e-10,5.497387675894454e-10,P48+ZTF,4813.966872932173,-3.706527536285781e-09,-20896.873080254405,45846.79946283714,622755548414061.5,-7.587654615440375e-16,1.6646972884956165e-15,-0.47252540112150554,1.0366994728404888,-9.815717756148407e-05,0.00021535243183113935,-1.1744459011395327e+36,2.5766814729986235e+36,2020-02-02T11:18:48.497774899,2020 02 02,-7.268180572391705e-09,-1.349831362620825e-09
58883.353437500075,4.1945113373452215e-10,1.5777796806271265e-09,P48+ZTF,7883.058236798149,1.707100052928644e-09,9624.38638108501,36204.03134525877,380299686992755.6,3.4946146949719677e-16,1.314568378146346e-15,0.13290008746581236,0.49992994273962976,1.685895035576855e-05,6.341827343174438e-05,2.017165288849599e+35,7.587965866541385e+35,2020-02-04T08:28:57.000006437,2020 02 04,2.424674117828612e-09,1.0084801969597439e-09
58883.45825230004,-4.1471501901331517e-10,1.1865804523254803e-09,P48+ZTF,4813.966872932173,-6.131739189459916e-09,-34569.87014097997,98938.52415161605,622755548414061.5,-1.2552319848189828e-15,3.592457811945178e-15,-0.7817026830928165,2.237223034832299,-0.00016238223147902215,0.0004647358600267253,-1.9428955774423244e+36,5.560542178171926e+36,2020-02-04T10:59:52.998723686,2020 02 04,-1.2023811293862528e-08,-2.2330371983795324e-09
58883.52862850018,6.440776881115053e-10,1.7782163045687765e-09,P48+ZTF,6421.811631761602,4.383181399099393e-09,24711.750955045325,68236.27672216682,466834711434477.7,8.972836771776957e-16,2.4776592077818772e-15,0.4188831665101166,1.1566573212978293,6.522819268605835e-05,0.00018011386624564388,7.804521833453848e+35,2.1550537332645794e+36,2020-02-04T12:41:13.502415419,2020 02 04,7.0794943881373e-09,2.1353557967022375e-09
58884.387129649986,2.0552380761965877e-09,1.0329685491720337e-09,P48+ZTF,7883.058236798149,8.364495280817973e-09,47157.830220464144,23759.355904596232,380299686992755.6,1.7123008153050532e-15,8.627022128958891e-16,0.651187464097952,0.32808538153226424,8.260594359917402e-05,4.161904830294927e-05,9.883761359075747e+35,4.97969908090621e+35,2020-02-05T09:17:28.001758754,2020 02 05,1.1880484205542142e-08,4.941378704661522e-09
58884.43960649986,-3.607322131007439e-10,1.6107240347386546e-09,P48+ZTF,4813.966872932173,-5.3335802817872376e-09,-30069.96417016825,134282.21867148535,622755548414061.5,-1.091840399018809e-15,4.875787359961633e-15,-0.6799496664715862,3.036423631303256,-0.00014124519017668911,0.000630752913647239,-1.6899918964640026e+36,7.54692822744217e+36,2020-02-05T10:33:02.001587749,2020 02 05,-1.045869056842981e-08,-1.9423662360341735e-09
58884.50581019977,-2.652447811106918e-10,1.4739771544813734e-09,P48+ZTF,6421.811631761602,-1.8050865792005168e-09,-10176.82042697644,56555.152545085904,466834711434477.7,-3.695203497035145e-16,2.0535175889120692e-15,-0.17250492582300747,0.9586532910453902,-2.6862345972562683e-05,0.00014928081762846987,-3.214066755608053e+35,1.7861377918359102e+36,2020-02-05T12:08:22.001260221,2020 02 05,-2.915485156552663e-09,-8.793845701291796e-10
58885.3984375,2.6267100330407112e-09,1.66291468592566e-09,P48+ZTF,7883.058236798149,1.0690296141314128e-08,60270.3634246387,38214.461989438205,380299686992755.6,2.1884168959486312e-15,1.3875671148365012e-15,0.8322542605389223,0.5276913394537625,0.00010557504911659232,6.693992656181292e-05,1.2632003769660144e+36,8.009329967119102e+35,2020-02-06T09:33:45.000000000,2020 02 06,1.5183928042939914e-08,6.315360332661826e-09
58885.43416089984,1.9542734767354563e-10,1.4038157491067935e-09,P48+ZTF,4813.966872932173,2.8894770420253673e-09,16290.459041353664,117024.6033350995,622755548414061.5,5.915065677915516e-16,4.249163347097463e-15,0.36836399701554695,2.6461900505226095,7.651984459776258e-05,0.0005496901246665254,9.155562545325241e+35,6.577015862208322e+36,2020-02-06T10:25:11.501745880,2020 02 06,5.6660150762741794e-09,1.0522805225958452e-09
58885.49721644982,-2.871333780442686e-10,1.1581408510540702e-09,P48+ZTF,6421.811631761602,-1.954046390575054e-09,-11016.63457698046,44438.288239047506,466834711434477.7,-4.000140014901605e-16,1.613554245959815e-15,-0.1867404209554098,0.7532631307965264,-2.9079087283066883e-05,0.00011729760603237978,-3.479298785571178e+35,1.4034602057696462e+36,2020-02-06T11:55:59.501264244,2020 02 06,-3.156077560257585e-09,-9.519533661091146e-10
58886.39969910029,3.184018764520773e-09,9.18312480998639e-10,P48+ZTF,7883.058236798149,1.2958454905212843e-08,73057.91871757845,21226.234701289493,380299686992755.6,2.6527330286352733e-15,7.707245820038215e-16,1.008833540465339,0.2931063172936757,0.00012797489377359918,3.7181802859891886e-05,1.5312134392518104e+36,4.448784801134409e+35,2020-02-07T09:35:34.002265334,2020 02 07,1.8405500112202354e-08,7.65528952604939e-09
58886.459241899895,-9.602967121788313e-10,9.92403001418684e-10,P48+ZTF,4813.966872932173,-1.4198398209897953e-08,-80048.54204657189,82900.30713702287,622755548414061.5,-2.9065625617110255e-15,3.0101101521453004e-15,-1.810077962118129,1.8745627985859807,-0.00037600548776016315,0.00038940085132829137,-4.4988875482822876e+36,4.659162428099484e+36,2020-02-07T11:01:18.500150889,2020 02 07,-2.7841833365056323e-08,-5.170727322291756e-09
58886.508240700234,-6.717621275347468e-10,1.3360572449108513e-09,P48+ZTF,6421.811631761602,-4.5715840128900424e-09,-25773.93799394605,51276.27533081039,466834711434477.7,-9.35851688560181e-16,1.8618415572617254e-15,-0.4368880529744608,0.8691722661209961,-6.803190096913753e-05,0.0001353468952315826,-8.139984178934467e+35,1.6194190815758273e+36,2020-02-07T12:11:51.996500194,2020 02 07,-7.383792824728438e-09,-2.227139954564008e-09
58887.312175899744,1.7746684008234301e-09,1.1124020546250626e-09,P48+ZTF,7883.058236798149,7.22262089031309e-09,40720.10542862717,25564.241151455426,380299686992755.6,1.4785470281134524e-15,9.282375962093466e-16,0.5622909719956151,0.35300846729332236,7.132903945461654e-05,4.4780649424290354e-05,8.534485210439238e+35,5.357983132082329e+35,2020-02-08T07:29:31.997737885,2020 02 08,1.0258626555360086e-08,4.266809157162488e-09
58887.4331944501,7.007194548695588e-10,1.3686477487265177e-09,P48+ZTF,4813.966872932173,1.036043727681517e-08,58410.666239510305,114155.70933492525,622755548414061.5,2.1208912911566194e-15,4.144993805951136e-15,1.3207968191508475,2.581317890797988,0.0002743676585265644,0.0005362143028677959,3.282795817554298e+36,6.415778303537778e+36,2020-02-08T10:23:48.000488877,2020 02 08,2.0315923246125034e-08,3.773030964913558e-09
58887.4846412004,1.0113468256366615e-09,1.5660196992384233e-09,P48+ZTF,6421.811631761602,6.882580589255543e-09,38803.006757753246,60113.2971466371,466834711434477.7,1.4089371753740203e-15,2.182713819394393e-15,0.6577407796950389,1.0189665760210282,0.00010242293256344089,0.00015867276003259377,1.2254854542499052e+36,1.898511930276807e+36,2020-02-08T11:37:52.999714315,2020 02 08,1.111639839216986e-08,3.3529888497329473e-09
58888.28559024981,3.9918667372464147e-10,3.104247802150059e-09,P48+ZTF,4813.966872932173,5.902145953168253e-09,33275.45625307467,258774.0064584783,622755548414061.5,1.2082318165491414e-15,9.396084174507347e-15,0.7524330675263783,5.851463553040007,0.0001563020866963452,0.0012155180348127112,1.8701469380076077e+36,1.4543614733143357e+37,2020-02-09T06:51:14.997583777,2020 02 09,1.1573598774670023e-08,2.149424666715285e-09
58888.398634299636,4.421884107817752e-09,1.6177944432624371e-09,P48+ZTF,7883.058236798149,1.799637189508147e-08,101460.97545883153,37290.946617796406,380299686992755.6,3.684048018910173e-15,1.3540342716921876e-15,1.40104230845782,0.5149388097020028,0.00017772827072591558,6.532221305917369e-05,2.1265101977888698e+36,7.815771325806026e+35,2020-02-09T09:34:02.003488541,2020 02 09,2.5561089447547587e-08,1.0631470980377961e-08
58888.44550350006,-2.5498882497054343e-10,1.9813598151761406e-09,P48+ZTF,6421.811631761602,-1.735291091772151e-09,-9783.323433338403,76021.5780843007,466834711434477.7,-3.552324738645174e-16,2.7603435002409583e-15,-0.1658348494286976,1.2886241613950238,-2.582368635798907e-05,0.00020066364996158167,-3.0897916330627813e+35,2.4009309055107917e+36,2020-02-09T10:41:31.502404958,2020 02 09,-2.8027549917303834e-09,-8.453822815872447e-10
58892.31983795017,-1.472119984668405e-09,1.5524747510979261e-09,P48+ZTF,6421.811631761602,-1.0018308432575204e-08,-56481.79266034868,59626.33706726404,466834711434477.7,-2.0508538914972606e-15,2.1650322989123572e-15,-0.9574097846313993,1.0107122285090742,-0.0001490871796824671,0.00015738739883153815,-1.7838209231398274e+36,1.883132645424021e+36,2020-02-13T07:40:33.998894691,2020 02 13,-1.6181068468126264e-08,-4.880622323558385e-09
58892.347719899844,-1.486141528157245e-09,1.8592608636751791e-09,P48+ZTF,4813.966872932173,-2.1973239047301176e-08,-123881.98469818133,155208.87532007735,622755548414061.5,-4.4981548643909645e-15,5.635634262872009e-15,-2.8012508994251735,3.509622506035933,-0.0005819007428522125,0.0007290499911351139,-6.962414357164585e+36,8.723048024461773e+36,2020-02-13T08:20:42.999346554,2020 02 13,-4.308762516739593e-08,-8.002144032129161e-09
58892.42897570017,2.0230013727649875e-09,6.641271138644785e-10,P48+ZTF,7883.058236798149,8.233296974964401e-09,46418.15290283282,15325.32694089658,380299686992755.6,1.6854431319018599e-15,5.564626212239549e-16,0.6409734955063671,0.21162256067463836,8.131025754881527e-05,2.6845236241790447e-05,9.72873314730241e+35,3.212019584563178e+35,2020-02-13T10:17:43.500494510,2020 02 13,1.169413711009195e-08,4.8638724723226455e-09
58893.413692150265,2.4592229795518473e-09,9.241342630184565e-10,P48+ZTF,6421.811631761602,1.6735900993271643e-08,94354.62046790967,35744.26446601032,466834711434477.7,3.4260162691898003e-15,1.2978742427608346e-15,1.5993833163970463,0.6058927475974955,0.00024905484746495294,9.434919339595916e-05,2.979929252559522e+36,1.128883554035536e+36,2020-02-14T09:55:43.001782894,2020 02 14,2.7030986485440086e-08,8.153233905938777e-09
58893.41799770016,2.0129447830800944e-09,8.290603740314405e-10,P48+ZTF,7883.058236798149,8.19236823880743e-09,46187.40253164726,19091.865052145535,380299686992755.6,1.6770645859241121e-15,6.932256200434043e-16,0.6377871370935752,0.2636334863178656,8.090605421591104e-05,3.3443046898629184e-05,9.680370413231439e+35,4.001444451386114e+35,2020-02-14T10:01:55.001294017,2020 02 14,1.163600411017493e-08,4.839693561525891e-09
58893.459965299815,5.500500054944956e-10,1.3719976959827693e-09,P48+ZTF,4813.966872932173,8.132724932117667e-09,45851.142083618426,114408.84034518145,622755548414061.5,1.664854969056185e-15,4.1541849929335385e-15,1.0367976692844598,2.58704175348779,0.00021537283006954914,0.0005374033145167928,2.5769255369385817e+36,6.43000477064149e+36,2020-02-14T11:02:21.001904011,2020 02 14,1.594757162156579e-08,2.961749796668538e-09
58894.35368054989,7.372930149050704e-10,7.751415214491478e-10,P48+ZTF,4813.966872932173,1.0901193027357716e-08,61459.369959064716,64746.764340241985,622755548414061.5,2.23158972321364e-15,2.3509550131941865e-15,1.389734881915094,1.4640702785385329,0.0002886880858547767,0.00030412969536011204,3.454139040699142e+36,3.638897154584178e+36,2020-02-15T08:29:17.999510318,2020 02 15,2.1376298597994373e-08,3.969961667425304e-09
58894.40858220006,1.5325428768783978e-09,5.434154763316275e-10,P48+ZTF,7883.058236798149,6.237208141366879e-09,35164.48903435957,12529.678580467013,380299686992755.6,1.2768225968375959e-15,4.549526292567572e-16,0.48557523392261515,0.17301834250287595,6.159731659166844e-05,2.1948124358034755e-05,7.370089257809477e+35,2.626082506686628e+35,2020-02-15T09:48:21.502085477,2020 02 15,8.858998698955765e-09,3.68467031800128e-09
58894.47837380017,-7.724196330666457e-10,8.577209217990318e-10,P48+ZTF,6421.811631761602,-5.256594709690925e-09,-29635.93050567819,32939.39869815413,466834711434477.7,-1.076080636661175e-15,1.1960295667299766e-15,-0.5023517934959487,0.5583481176514921,-7.822586869589413e-05,8.69455769910723e-05,-9.359687506848387e+35,1.0402996403947602e+36,2020-02-15T11:28:51.496334821,2020 02 15,-8.490187687786647e-09,-2.560856821157152e-09
58895.32490739995,1.3743541319282638e-09,6.436964877714533e-10,P48+ZTF,7883.058236798149,5.5934048633239946e-09,31534.818066530937,14811.133022910153,380299686992755.6,1.1450292439957384e-15,5.377922400618677e-16,0.43545426308913093,0.20452222056266117,5.523925486893254e-05,2.594452741804578e-05,6.609350235461163e+35,3.104250207687552e+35,2020-02-16T07:47:51.999355406,2020 02 16,7.944574765475254e-09,3.304339443117782e-09
58895.397893549874,4.770415069931476e-10,6.151790608412053e-10,P48+ZTF,4813.966872932173,7.053263010315488e-09,39765.28987989466,51350.048942982816,622755548414061.5,1.4438776755389751e-15,1.864520277119706e-15,0.8991828336730948,1.1611403477068205,0.00018678625287784858,0.00024120239676671756,2.2348885178996864e+36,2.885975058219876e+36,2020-02-16T09:32:58.002709150,2020 02 16,1.3830839965892936e-08,2.5686348008836563e-09
58895.43453700002,2.1876104305164826e-09,1.1039693986910627e-09,P48+ZTF,6421.811631761602,1.488747945240983e-08,83933.48371388356,42547.43403541007,466834711434477.7,3.047624793651112e-15,1.5448973298257396e-15,1.4227370411046765,0.7212116991650943,0.0002215476134597236,0.00011230657959477624,2.6508065227531173e+36,1.3437428148692116e+36,2020-02-16T10:25:43.996801972,2020 02 16,2.4045508875927495e-08,7.252737829541038e-09
58896.36676505022,1.7937570659819476e-09,5.57625895741989e-10,P48+ZTF,7883.058236798149,7.300308751142826e-09,41158.0984967327,12876.085536896031,380299686992755.6,1.4944505564163644e-15,4.675306658446949e-16,0.5683390788312929,0.1778017658802521,7.209626794056699e-05,2.255492228260762e-05,8.626283729197336e+35,2.6986855860577912e+35,2020-02-17T08:48:08.500338793,2020 02 17,1.036897026081553e-08,4.312703754293186e-09
58898.40101076678,1.2723116329906313e-10,4.396593758293055e-10,P48+ZTF,4813.966872932173,1.881167245829579e-09,10605.752363632657,36656.143545179395,622755548414061.5,3.850948683235018e-16,1.3309845721254638e-15,0.23981996591424315,0.8288780271446482,4.981753556774468e-05,0.00017218191338316816,5.960644132800391e+35,2.0601482993595405e+36,2020-02-19T09:37:27.330249636,2020 02 19,3.6888065974707943e-09,6.850774807140197e-10
58898.43611113339,5.84353220561052e-10,5.211104317747116e-10,P48+ZTF,6421.811631761602,3.976734816535985e-09,22420.263149658138,20022.658421951142,466834711434477.7,8.14079754964087e-16,7.27022727301046e-16,0.3800406874933098,0.33939944510589076,5.917966911605889e-05,5.28510433764916e-05,7.080818901971117e+35,6.323601880829155e+35,2020-02-19T10:28:00.001925142,2020 02 19,6.4230222875469716e-09,1.937347093182708e-09
58899.409965300234,4.469981151410212e-10,5.783275137221616e-10,P48+ZTF,4813.966872932173,6.6090585934070424e-09,37260.92879503788,48273.55856070329,622755548414061.5,1.3529443245478254e-15,1.7528129113391366e-15,0.842553584807473,1.0915739658682517,0.0001750227218107706,0.0002267514494139793,2.094138435349652e+36,2.713070169268931e+36,2020-02-20T09:50:21.001940221,2020 02 20,1.2959793445520987e-08,2.406865854750705e-09
58899.468314033154,7.400830668983511e-10,6.206980779019721e-10,P48+ZTF,6421.811631761602,5.036532692397325e-09,28395.25226974169,23853.60845657329,466834711434477.7,1.0310316099143208e-15,8.661245230581761e-16,0.48132134409417693,0.40433699178818827,7.495102187576047e-05,6.296307256793086e-05,8.967853662363948e+35,7.53350130246342e+35,2020-02-20T11:14:22.332464545,2020 02 20,8.134754573201812e-09,2.4536491421962886e-09
58900.35822533319,2.0960731889908298e-10,4.875863366219876e-10,P48+ZTF,4813.966872932173,3.0991339902494918e-09,17472.474983375578,40661.314595773074,622755548414061.5,6.3442556664636725e-16,1.4764123329725204e-15,0.39509204168476014,0.9194439721055859,8.207203167646867e-05,0.00019099507669556424,9.819879054717715e+35,2.285246892133077e+36,2020-02-21T08:35:50.668787747,2020 02 21,6.077134255352639e-09,1.1286327205314588e-09
58900.415034700185,-5.662288198502412e-12,1.3397439628273145e-09,P48+ZTF,6421.811631761602,-3.853391720614773e-11,-217.2487238416175,51402.83609207559,466834711434477.7,-7.888301162689132e-18,1.8664369785032648e-15,-0.0036825327969922357,0.87131756827021,-5.734414224763021e-07,0.00013568096017652797,-6.861198996365412e+33,1.6234161525496714e+36,2020-02-21T09:57:38.998095989,2020 02 21,-6.223804715678028e-11,-1.8772580001525457e-11
58901.421057859996,4.056110526107358e-10,5.472719883706187e-10,P48+ZTF,6421.811631761602,2.7603297768090225e-09,15562.345198014384,21010.794572386225,466834711434477.7,5.6506875413990225e-16,7.629019509233438e-16,0.26379370877954106,0.35614911211209926,4.1077771181397665e-05,5.545928976655487e-05,4.914935534054153e+35,6.6356773049674485e+35,2020-02-22T10:06:19.399103648,2020 02 22,4.45834597864076e-09,1.344750685182692e-09
58903.355538199656,1.0427217650237055e-09,6.325222047487968e-10,P48+ZTF,4813.966872932173,1.5417087921027012e-08,86919.34064940529,53049.767777269415,622755548414061.5,3.1560412589799063e-15,1.9262370679926524e-15,1.9654422050534366,1.199574821653258,0.00040827912965181906,0.0002491863474171771,4.885040118844519e+36,2.981502643153327e+36,2020-02-24T08:31:58.500450253,2020 02 24,3.023157869825245e-08,5.614545849816782e-09
58903.43828510012,-2.670818736662003e-11,3.961290603994397e-10,P48+ZTF,6421.811631761602,-1.8175886578571132e-10,-1024.7305361559725,15198.622788079698,466834711434477.7,-3.720796576782336e-17,5.518619934351738e-16,-0.017369969962285743,0.257628334456965,-2.7048395310095527e-06,4.011770341919754e-05,-3.236327469221004e+34,4.800063888786453e+35,2020-02-24T10:31:07.832650454,2020 02 24,-2.935677885903908e-10,-8.854752115376496e-11
58904.3679455996,1.5711859756869352e-09,4.940835766435146e-10,P48+ZTF,7883.058236798149,6.394479467430652e-09,36051.16231757258,11407.204368219027,380299686992755.6,1.3090177037510606e-15,4.1419559061003285e-16,0.49781902300450404,0.15751845346277504,6.315049414206821e-05,1.9981896458341286e-05,7.555926203525071e+35,2.390824285650808e+35,2020-02-25T08:49:50.499805659,2020 02 25,9.08237852553899e-09,3.777579352602278e-09
58904.47747109993,-2.2428798219273892e-10,1.0529302503350124e-09,P48+ZTF,6421.811631761602,-1.526360763204317e-09,-8605.404069201442,40400.5718800518,466834711434477.7,-3.1246222175270437e-16,1.466944764964681e-15,-0.14586821112609952,0.6848207360426045,-2.2714495455558172e-05,0.00010663980435918635,-2.71777843933245e+35,1.275940122152739e+36,2020-02-25T11:27:33.503034264,2020 02 25,-2.46530122152786e-09,-7.435976307612727e-10
58905.29292245,-8.757212074116075e-10,1.0248284557851478e-09,P48+ZTF,4813.966872932173,-1.2947913146001846e-08,-72998.48578416079,85569.10636713696,622755548414061.5,-2.6505750188228782e-15,3.1070142521907433e-15,-1.6506602994596529,1.9349103645533514,-0.0003428898334845085,0.00040193678428343717,-4.102660340106556e+36,4.8091542620324525e+36,2020-02-26T07:01:48.499679714,2020 02 26,-2.5389740089477074e-08,-4.715329664723747e-09
58905.35909719998,1.8385071183632667e-09,1.9005422346470357e-09,P48+ZTF,7883.058236798149,7.482434416434411e-09,42184.896996135976,43633.42108932073,380299686992755.6,1.5317336099296974e-15,1.5843295197532356e-15,0.5825178124125475,0.6025200204555383,7.389490156159851e-05,7.643226808131042e-05,8.84148937552402e+35,9.145084057318708e+35,2020-02-26T08:37:05.998078287,2020 02 26,1.0627651868883691e-08,4.420295647626903e-09
58906.35181710031,7.409805307560423e-10,9.585221383786122e-10,P48+ZTF,4813.966872932173,1.0955714528674342e-08,61766.75439962391,80008.8089250446,622755548414061.5,2.2427508522503443e-15,2.90511985206837e-15,1.396685536949267,1.8091795066834149,0.00029013193771700176,0.0003758188526090644,3.471414658678079e+36,4.4966544676898964e+36,2020-02-27T08:26:36.997466683,2020 02 27,2.148321055609201e-08,3.989817133678794e-09
